Predictor,0

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,110,31.364501,32.362905,33.587227,34.975028,36.458040,37.967949,39.440386,40.817343,42.048484,43.091776,43.913725,44.489447,44.802643,44.845565,44.618972,44.132103,43.402634,42.456632,41.328440,40.060435,38.702538,37.311281,35.948152,34.676893,33.559458,32.650629,
 ,115,30.252642,31.027355,32.059664,33.290753,34.652752,36.075666,37.492402,38.841927,40.070996,41.134974,41.998134,42.633703,43.023801,43.159358,43.040024,42.674101,42.078462,41.278455,40.307716,39.207829,38.027682,36.822318,35.651017,34.574321,33.649827,32.926900,
 ,120,29.479441,30.023324,30.851073,31.909398,33.132292,34.448960,35.789984,37.091402,38.297014,39.359502,40.240844,40.912379,41.354713,41.557593,41.519768,41.248881,40.761341,40.082178,39.244784,38.290464,37.267628,36.230413,35.236484,34.343758,33.606005,33.067606,
 ,125,29.067800,29.375286,29.986620,30.856083,31.921362,33.112107,34.357234,35.590061,36.751384,37.791043,38.668553,39.353231,39.824110,40.069769,40.088167,39.886479,39.480942,38.896646,38.167214,37.334231,36.446269,35.557260,34.723972,34.002397,33.443100,33.085964,


Predictor,4

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,64.000000,64.567243,66.145807,68.408080,70.918983,73.233964,74.966018,75.819975,75.605108,74.236562,71.732033,68.207098,63.871006,59.023678,54.052495,49.421658,45.635381,43.146724,42.210394,42.761647,44.438475,46.736427,49.165776,51.332086,52.953278,53.850179,
 ,5,64.007528,64.644325,66.293260,68.626955,71.209545,73.594488,75.391788,76.302767,76.133295,74.795882,72.306962,68.782747,64.435389,59.570113,54.581638,49.942234,46.162033,43.693704,42.782865,43.350372,45.021589,47.285217,49.650057,51.724004,53.230089,53.996390,
 ,10,64.028690,64.734929,66.454428,68.860349,71.516357,73.974156,75.840877,76.814324,76.696849,75.398115,72.933012,69.418061,65.067981,60.192954,55.194702,50.553194,46.784075,44.339369,43.455936,44.041322,45.709469,47.942760,50.248204,52.235191,53.630897,54.269831,
 ,15,64.059327,64.834691,66.624829,69.103801,71.835135,74.369011,76.309781,77.351694,77.293431,76.041549,73.609074,70.112462,65.768601,60.892237,55.891687,51.254190,47.500487,45.081812,44.226840,44.831125,46.498518,48.705604,50.957231,52.863399,54.154395,54.670255,
 ,20,64.092843,64.936743,66.797415,69.350212,72.158884,74.772324,76.792189,77.909118,77.917931,76.721792,74.331482,70.862964,66.534834,61.665926,56.670666,52.043067,48.308555,45.917562,45.091389,45.715165,47.384066,49.569392,51.773422,53.605819,54.798897,55.197230,
 ,25,64.120681,65.032163,66.962977,69.590201,72.478192,75.174807,77.279104,78.478048,78.562391,77.431579,75.093724,71.663800,67.361572,62.509400,57.527236,52.915306,49.203320,46.841040,46.043465,46.687065,48.359844,50.528326,52.691777,54.458539,55.561804,55.849624,
 ,30,64.132940,65.110556,67.110697,69.812618,72.781691,75.565015,77.759165,79.047377,79.216131,78.160800,75.886361,72.506243,68.240758,63.415125,58.454148,53.863629,50.177182,47.844182,47.074631,47.738290,49.417561,51.574702,53.705505,55.415989,56.439032,56.625027,
 ,35,64.119075,65.160747,67.228819,70.005181,73.056649,75.929882,78.219117,79.603841,79.866062,78.896721,76.697160,73.378646,69.161334,64.372540,59.441136,54.877804,51.219698,48.916235,48.173921,48.857908,50.546619,52.698566,54.805622,56.470477,57.424477,57.519159,
 ,40,64.068646,65.171512,67.305366,70.155179,73.289660,76.255373,78.644423,80.132565,80.497167,79.624387,77.511410,74.266678,70.109408,65.368153,60.474977,55.944674,52.317599,50.043758,49.327824,50.032536,51.734002,53.887542,55.980695,57.611845,58.509588,58.525365,
 ,45,63.972060,65.132324,67.328887,70.250215,73.467365,76.527199,79.019948,80.617716,81.093107,80.327171,78.312411,75.153743,71.068604,66.385842,61.539737,57.048380,53.454992,51.210808,50.520437,51.246454,52.964341,55.126825,57.216761,58.827300,59.683098,59.634234,
 ,50,63.821274,65.034065,67.289173,70.278928,73.577187,76.731549,79.330688,81.043214,81.636907,80.987422,79.082074,76.021535,72.020574,67.407312,62.617204,58.170759,54.613740,52.399296,51.733784,52.481883,54.220144,56.399353,58.497422,60.101426,60.930933,60.833402,
 ,55,63.610422,64.869667,67.177919,70.231673,73.608035,76.855803,79.562500,81.393467,82.111682,81.587180,79.801612,76.850698,72.945614,68.412690,63.687444,59.291879,55.773960,53.589451,52.948257,53.719383,55.482152,57.686120,59.804103,61.416364,62.236309,62.107549,
 ,60,63.336338,64.634657,66.989293,70.101127,73.550930,76.889208,79.702791,81.654081,82.501363,82.108902,80.452264,77.621530,73.823359,69.381186,64.729438,60.390646,56.914613,54.760380,54.143132,54.938349,56.729803,58.966609,61.116446,62.752156,63.580012,63.438590,
 ,65,62.998957,64.327602,66.720416,69.882796,73.399561,76.823457,79.741155,81.812533,82.791393,82.536176,81.016015,78.314708,74.633492,70.291794,65.721766,61.445470,58.014130,55.890658,55.297138,56.117550,57.941763,60.219299,62.412798,64.087208,64.940807,64.806033,
 ,70,62.601575,63.950404,66.371700,69.575406,73.150729,76.653194,79.669915,81.858760,82.969362,82.854390,81.476285,78.911991,75.356453,71.123992,66.643293,62.434917,59.051042,56.958936,56.389030,57.235694,59.096478,61.422229,63.670770,65.398831,66.295969,66.187469,
 ,75,62.150957,63.508464,65.947067,69.181176,72.804668,76.376395,79.484571,81.785661,83.025560,83.051326,81.818562,79.396870,75.974101,71.858407,67.473822,63.338351,60.004594,57.944517,57.398161,58.271986,60.172745,62.553570,64.867820,66.663837,67.621877,67.559161,
 ,80,61.657271,63.010689,65.454015,68.705945,72.365244,75.994635,79.184135,81.589500,82.953432,83.117671,82.030950,79.755153,76.470319,72.477427,68.194698,64.136523,60.855308,58.827906,58.305007,59.206661,61.150250,63.592188,65.981841,67.859153,68.894638,68.896675,
 ,85,61.133853,62.469324,64.903524,68.159155,71.840015,75.513222,78.771337,81.270185,82.749936,83.047431,82.104637,79.975471,76.831542,72.965737,68.789355,64.812100,61.585497,59.591306,59.091657,60.021476,62.010079,64.518179,66.991730,68.962410,70.090717,70.175539,
 ,90,60.596777,61.899619,64.309807,67.553677,71.240135,74.941187,78.252705,80.831433,82.415777,82.838234,82.034257,80.049679,77.047200,73.310789,69.243777,65.350124,62.179712,60.219049,59.742248,60.700148,62.735184,65.313366,67.877914,69.952520,71.187546,71.371881,
 ,95,60.064237,61.319299,63.689869,66.905470,70.580112,74.291140,77.638510,80.280800,81.955522,82.491525,81.818144,79.973175,77.110065,73.503168,69.546886,65.738398,62.625120,60.697969,60.243331,61.228747,63.310785,65.961736,68.622830,70.810191,72.164079,72.463035,
 ,100,59.555747,60.747865,63.062906,66.233073,69.877398,73.578959,76.942562,79.629577,81.377595,82.012637,81.458484,79.745103,77.016510,73.536884,69.690844,65.967797,62.911812,61.017715,60.584192,61.596014,63.724727,66.449823,69.211347,71.518393,73.001311,73.428093,
 ,105,59.091173,60.205709,62.449518,65.556923,69.151813,72.823327,76.181856,78.892549,80.694131,81.410750,80.961351,79.368460,76.766661,73.409566,69.671276,66.032499,63.033042,61.170986,60.757095,61.793631,63.967762,66.767028,69.631123,72.062760,73.682718,74.248400,
 ,110,58.689651,59.713103,61.870771,64.898509,68.424813,72.045112,75.376071,78.087608,79.920703,80.698709,80.336618,78.850089,76.364462,73.122568,69.487407,65.930142,62.985394,61.153708,60.757470,61.816420,64.033779,66.905877,69.872901,72.431926,74.194640,74.907981,
 ,115,58.368441,59.289079,61.347143,64.279398,67.718596,71.266588,74.546906,77.235211,79.075904,79.892728,79.597764,78.200563,75.817624,72.680978,69.142111,65.661903,62.768880,60.965149,60.584037,61.662484,63.919964,66.862209,69.930731,72.617789,74.526592,75.393889,
 ,120,58.141823,58.950306,60.897405,63.720152,67.055108,70.510522,73.717285,76.357705,78.180791,79.011950,78.761538,77.433962,75.137486,72.093543,68.641882,65.232504,62.386963,60.607954,60.238864,61.333283,63.626898,66.635303,69.802132,72.615706,74.671497,75.696493,
 ,125,58.020116,58.710025,60.537519,63.239230,66.454958,69.799166,72.910429,75.478514,77.258195,78.077878,77.847520,76.567525,74.338758,71.372489,67.996718,64.650131,61.846519,60.088133,59.727365,60.833651,63.158591,66.227935,69.488175,72.424621,74.625852,75.809677,


Predictor,5

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,64.000000,63.902589,63.603479,63.082690,62.309059,61.243253,59.841623,58.060621,55.861445,53.214594,50.104056,46.530838,42.515651,38.100567,33.349578,28.348073,23.201463,18.033694,12.988216,8.243705,4.142399,2.483952,4.689478,7.112849,8.884401,9.841652,
 ,5,64.001629,64.369237,64.524483,64.441737,64.085054,63.411229,62.373573,60.926153,59.028244,56.648715,53.770129,50.392320,46.535290,42.241312,37.576251,32.630364,27.519288,22.387148,17.417005,12.863869,9.150885,7.026259,7.064226,8.422280,9.907092,10.925324,
 ,10,63.991082,64.804693,65.388127,65.711617,65.736439,65.417802,64.708348,63.562067,61.938429,59.806546,57.149155,53.966266,50.278311,46.128748,41.586186,36.746380,31.734970,26.712820,21.887700,17.538016,14.046045,11.870477,11.256449,11.839412,12.884439,13.793711,
 ,15,63.924275,65.152420,66.127330,66.816642,67.180699,67.175123,66.753903,65.872862,64.493405,62.586375,60.135900,57.143068,53.629305,49.639416,45.244366,40.544126,35.671316,30.796872,26.139265,21.976342,18.645248,16.478548,15.615266,15.816694,16.570758,17.370083,
 ,20,63.734628,65.336733,66.659653,67.669721,68.327801,68.591461,68.417564,67.765238,66.599161,64.893068,62.633402,59.822954,56.484401,52.663678,48.433242,43.895461,39.186597,34.481940,30.001908,26.015066,22.822460,20.690117,19.714424,19.714269,20.292974,21.016296,
 ,25,63.341825,65.271935,66.896434,68.181190,69.088512,69.578893,69.613086,69.154536,68.172168,66.643490,64.557969,61.920564,58.755322,55.108970,51.054496,46.694867,42.167055,37.646399,33.350050,29.534309,26.472169,24.390110,23.365278,23.252019,23.723757,24.399863,
 ,30,62.661546,64.871814,66.751788,68.267171,69.382061,70.060290,70.267004,69.970554,69.144749,67.771508,65.843875,63.369354,60.373453,56.903365,53.031752,48.860613,44.525259,40.197946,36.089388,32.442757,29.508760,27.488290,26.449611,26.272677,26.679098,27.329022,
 ,35,61.614723,64.058274,66.150539,67.856785,69.142672,69.975247,70.324068,70.162573,69.469785,68.232450,66.447618,64.125668,61.293685,57.999114,54.313604,50.336955,46.200980,42.072608,38.154140,34.675517,31.869164,29.918324,28.887600,28.677330,29.045406,29.684678,
 ,40,60.135348,62.768409,65.034587,66.897891,68.324772,69.284851,69.751663,69.703526,69.124699,68.006956,66.351665,64.172381,61.497944,58.375972,54.876656,51.096700,47.163087,43.235839,39.507602,36.195280,33.515820,31.639684,30.630765,30.406744,30.754789,31.395297,
 ,45,58.176360,60.959710,63.367566,65.361300,66.906854,67.975297,68.543251,68.593322,68.114711,67.104203,65.567657,63.522083,60.998318,58.044236,54.728376,51.143799,47.411772,43.684366,40.143828,36.994339,34.439410,32.639939,31.660990,31.435782,31.776438,32.427546,
 ,50,55.713531,58.613457,61.137873,63.243555,64.894105,66.060417,66.720864,66.861344,66.475378,65.564493,64.139065,62.219785,59.839791,57.047456,53.909731,50.515834,46.980845,43.448292,40.089654,37.096786,34.661333,32.936938,31.991243,31.772030,32.113683,32.782786,
 ,55,52.747479,55.736416,58.360221,60.568438,62.319916,63.583235,64.336722,64.568160,64.274414,63.461199,62.143256,60.345104,58.102521,55.464775,52.497545,49.286338,45.939976,42.593254,39.406830,36.560715,34.235986,32.580862,31.666822,31.455896,31.803168,32.495815,
 ,60,49.304057,52.361114,55.075948,57.387378,59.246409,60.616615,61.473999,61.806405,61.612693,60.901924,59.692820,58.013764,55.903515,53.412753,50.606433,47.566812,44.396761,41.222524,38.194177,35.480456,33.253028,31.656278,30.766856,30.561359,30.914909,31.634498,
 ,65,45.433361,48.544895,51.352286,53.778942,55.764095,57.263015,58.246629,58.700618,58.624149,58.028469,56.935671,55.377879,53.397131,51.046112,48.389800,45.507962,42.498180,39.478689,36.589481,33.988682,31.839602,30.284269,29.406043,29.197086,29.552780,30.299727,
 ,70,41.207600,44.368001,47.280789,49.847517,51.990641,53.653168,54.797783,55.405477,55.473758,55.014667,54.052820,52.623790,50.773097,48.556041,46.038511,43.298794,40.430169,37.543729,34.770118,32.257567,30.161944,28.624260,27.736330,27.507644,27.855055,28.625258,
 ,75,36.718053,39.930895,42.975090,45.721201,48.068491,49.943120,51.296121,52.101165,52.352079,52.060187,51.251646,49.965027,48.249408,46.163263,43.774335,41.160612,38.412328,35.634588,32.949622,30.496470,28.424196,26.873756,25.947149,25.673653,25.993999,26.776403,
 ,80,32.071284,35.351013,38.568057,41.548615,44.160622,46.308402,47.928093,48.983749,49.463761,49.377388,48.751369,47.626738,46.056081,44.101487,41.833455,39.330932,36.682540,33.988801,31.364658,28.940607,26.859081,25.261129,24.259991,23.907396,24.171550,24.944998,
 ,85,27.384805,30.759115,34.208138,37.493795,40.442845,42.933168,44.883758,46.247739,47.007085,47.168135,46.757484,45.818133,44.406017,42.587120,40.435451,38.032118,35.465658,32.833623,30.245037,27.822557,25.701697,24.022515,22.908823,22.436328,22.604758,23.335377,
 ,90,22.782303,26.295242,30.054123,33.727290,37.090108,39.991622,42.333753,44.059167,45.143644,45.590485,45.425788,44.694117,43.454492,41.776847,39.739209,37.425856,34.926720,32.338154,29.764968,27.323046,25.140693,23.354871,22.096871,21.464846,21.492391,22.134581,
 ,95,18.388561,22.103936,26.266337,30.410437,34.254147,37.620609,40.398404,42.522383,43.963557,44.722689,44.825275,44.317030,43.259614,41.726664,39.800359,37.568818,35.124616,32.564672,29.991594,27.516198,25.260017,23.354971,21.935148,21.115765,20.962211,21.466442,
 ,100,14.324068,18.327355,22.990608,27.670018,32.033052,35.887919,39.117134,41.651715,43.459749,44.539988,44.917091,44.637292,43.764134,42.374319,40.553875,38.394955,35.993599,33.448784,30.862959,28.344068,26.008382,23.982207,22.398346,21.381773,21.022763,21.348272,
 ,105,10.699241,15.092818,20.331148,25.565515,30.441426,34.769141,38.432909,41.363154,43.526063,44.918274,45.562900,45.505682,44.810952,43.557472,41.834379,39.737560,37.366809,34.824135,32.213511,29.642202,27.223368,25.078651,23.337610,22.128847,21.558738,21.682571,
 ,110,7.608049,12.488818,18.314878,24.062226,29.397823,34.148101,38.203037,41.493186,43.982396,45.664262,46.559181,46.711113,46.183863,45.057016,43.421779,41.377067,39.026199,36.474594,33.828803,31.197119,28.691671,26.431156,24.541854,23.152543,22.378426,22.294862,
 ,115,5.121661,10.527090,16.865705,23.030850,28.741977,33.844537,38.232934,41.836241,44.614514,46.556975,47.680009,48.024485,47.652363,46.642762,45.087780,43.088390,40.750794,38.183631,35.496407,32.799429,30.205302,27.831423,25.801710,24.243896,23.277541,22.991187,
 ,120,3.290419,9.110769,15.816696,22.282023,28.276033,33.656077,38.316905,42.183799,45.211540,47.383821,48.711949,49.232611,49.004771,48.105886,46.627750,44.672273,42.347599,39.764937,37.036491,34.274818,31.593736,29.110446,26.947492,25.231531,24.084337,23.603210,
 ,125,2.199718,8.056715,14.965783,21.619520,27.809828,33.396494,38.270941,42.353034,45.591395,47.963525,49.474988,50.157517,50.066167,49.275688,47.876420,45.970027,43.665445,41.075430,38.314104,35.495824,32.735584,30.150744,27.863044,25.998337,24.679851,24.011368,


Predictor,6

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,64.000000,62.836006,59.470335,54.269107,47.801849,40.786391,34.017602,28.266385,24.106092,21.664094,20.522042,19.999524,19.533508,18.794224,17.609338,15.892698,13.686676,11.400296,10.294545,12.085063,16.596685,22.378494,28.290208,33.519251,37.447336,39.633639,
 ,5,63.762363,63.550704,61.084991,56.678644,50.858475,44.311225,37.810360,32.112935,27.799400,25.064294,23.617137,22.874374,22.277905,21.446469,20.150495,18.256449,15.745279,12.880876,10.669868,11.150195,15.022998,20.703016,26.751335,32.240188,36.505942,39.079695,
 ,10,63.066564,63.786118,62.211921,58.605655,53.453222,47.413748,41.245723,35.701683,31.372688,28.497528,26.866565,25.966350,25.255157,24.327047,22.919142,20.868801,18.115230,14.809235,11.660879,10.585374,13.358460,18.705080,24.774235,30.450018,35.004017,37.934829,
 ,15,61.962809,63.566138,62.849193,60.022770,55.533181,50.014139,44.213012,38.883377,34.629800,31.724449,30.011515,29.025852,28.241992,27.243410,25.750148,23.584901,20.662603,17.057331,13.235566,10.680600,11.853591,16.522113,22.453629,28.224522,33.005216,36.252608,
 ,20,60.530909,62.945997,63.028060,60.937555,57.082079,52.071327,46.644039,41.558625,37.435843,34.576148,32.861607,31.859184,31.055154,30.028526,28.492171,26.264494,23.249671,19.474572,15.238153,11.559204,10.843826,14.352099,19.920942,25.670291,30.603464,34.117930,
 ,25,58.874051,62.007300,62.809147,61.389670,58.118046,53.580656,48.509244,43.670072,39.703141,36.935722,35.278429,34.318387,33.547506,32.541637,31.011788,28.778928,25.746183,21.914158,17.475703,13.101935,10.653946,12.472100,17.351907,22.926567,27.923322,31.647390,
 ,30,57.109396,60.850371,62.276382,61.446230,58.690216,54.571333,49.815226,45.198634,41.384614,38.728752,37.165594,36.293713,35.604019,34.667499,33.195259,31.014856,28.034900,24.243711,19.768978,15.058192,11.385805,11.230189,14.978754,20.169523,25.121370,28.990016,
 ,35,55.355302,59.583731,61.528401,61.194994,58.873605,55.102839,50.602263,46.161308,42.470765,39.918935,38.463834,37.709652,37.139658,36.316243,34.950056,32.876962,30.015052,26.349312,21.967572,17.179000,12.835830,10.925840,13.095267,17.617494,22.387743,26.327424,
 ,40,53.715727,58.310998,60.667454,60.735150,58.761812,55.259596,50.940828,46.609047,42.988073,40.506252,39.148971,38.523339,38.098813,37.424016,36.206596,34.290509,31.605248,28.137813,23.951241,19.267092,14.673146,11.585531,12.008887,15.527283,19.943449,23.869907,
 ,45,52.263768,57.116377,59.786444,60.165882,58.457322,55.143323,50.926256,46.623647,42.997465,40.526153,39.231316,38.724291,38.455665,37.954151,36.920183,35.203894,32.746306,29.539092,25.629007,21.178594,16.611560,12.927094,11.885399,14.153519,18.021260,21.840092,
 ,50,51.027810,56.051059,58.955603,59.573570,58.059688,54.862834,50.670861,46.312671,42.591867,40.048803,38.755667,38.334786,38.215020,37.898576,37.073026,35.591197,33.404127,30.508615,26.939272,22.815146,18.452276,14.584399,12.600114,13.643056,16.811675,20.432116,
