Predictor,0

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,50,55.625517,60.106323,63.853174,66.782937,68.834046,69.964403,70.150326,69.386051,67.683536,65.072522,61.600920,57.335828,52.365811,46.805855,40.808159,34.586266,28.470444,23.030899,19.274374,18.500717,21.058911,25.846946,31.649049,37.728467,43.673309,49.231771,
 ,55,53.705104,58.745426,63.086538,66.629205,69.298146,71.038872,71.816142,71.613198,70.431416,68.290204,65.227135,61.298483,56.580542,51.172609,45.203578,38.846737,32.354123,26.138553,20.955917,18.116118,18.868621,22.804293,28.451885,34.731502,41.058698,47.103463,
 ,60,51.559078,57.160095,62.101728,66.267144,69.566645,71.933010,73.319247,73.697513,73.058590,71.411653,68.784241,65.222471,60.791742,55.578449,49.693913,43.283316,36.546532,29.789001,23.549195,18.872910,17.412910,19.947656,25.174524,31.556663,38.231980,44.752404,
 ,65,49.186349,55.342945,60.885565,65.678051,69.615616,72.618044,74.626508,75.602061,75.524924,74.394144,72.227452,69.061290,64.951108,59.972282,54.222352,47.826298,40.948961,33.825515,26.840860,20.739357,17.022160,17.518314,21.901890,28.231892,35.202459,42.179211,
 ,70,46.589357,53.289173,59.426740,64.844480,69.421830,73.065406,75.704540,77.289240,77.789243,77.193578,75.510354,72.766665,69.008661,64.301946,58.732770,52.411019,45.477466,38.121671,30.628911,23.512740,17.879821,15.868859,18.776220,24.801300,31.985778,39.388415,
 ,75,43.774654,50.997127,57.716496,63.751061,68.963726,73.247812,76.520886,78.722027,79.810610,79.765767,78.586128,76.289674,72.913670,68.514763,63.169516,56.975986,50.057821,42.574568,34.748741,26.943088,19.901214,15.391067,16.038429,21.335347,28.605681,36.388992,
 ,80,40.753578,48.468844,55.749246,62.385256,68.222294,73.140270,77.045112,79.865140,81.549525,82.067631,81.408735,79.581859,76.615645,72.558284,67.477653,61.462035,54.622283,47.097606,39.070915,30.812374,22.818268,16.289801,14.074523,17.952038,25.097287,33.195034,
 ,85,37.543136,45.710584,53.523131,60.738018,67.181852,72.720963,77.249784,80.686085,82.969015,84.058316,83.934022,82.596305,80.065333,76.381127,71.603472,65.812117,59.107782,51.615241,43.491853,34.951747,26.341959,18.421888,13.366608,14.861005,21.513762,29.826808,
 ,90,34.167349,42.733424,51.040536,58.804375,65.830731,71.972026,77.111327,81.156074,84.035601,85.700188,86.120739,85.288647,83.215689,79.933853,75.495146,69.971495,63.455062,56.059726,47.925657,39.232602,30.240995,21.440749,14.194006,12.440267,17.941026,26.312665,
 ,95,30.659512,39.554021,48.308594,56.583934,64.161837,70.880189,76.610736,81.250807,84.720137,86.959719,87.931442,87.617992,86.022785,83.169823,79.103464,73.888172,67.608428,60.369271,52.298580,43.554233,34.346267,25.014292,16.365457,11.268791,14.532203,22.692936,
 ,100,27.066319,36.195721,45.339725,54.081333,62.173136,69.437310,75.734177,80.951124,84.998513,87.808236,89.333297,89.547743,88.446647,86.046017,82.382576,77.513450,71.515869,64.487157,56.545692,47.834607,38.533722,28.900076,19.435928,11.809986,11.587413,19.028533,
 ,105,23.455805,32.690398,42.152330,51.306678,59.868041,67.640793,74.473443,80.243525,84.852230,88.222551,90.298752,91.046323,90.452010,88.523794,85.290709,80.802533,75.129384,68.361417,60.609018,52.004549,42.708706,32.932093,23.019403,13.893587,9.684849,15.421668,
 ,110,19.933207,29.081728,38.771799,48.276027,57.255766,65.493918,72.826313,79.120564,84.268852,88.185467,90.806100,92.087781,92.008965,90.569565,87.790847,83.715142,78.405428,71.944874,64.436606,56.004349,46.795701,36.993812,26.860999,16.947996,9.563395,12.069268,
 ,115,16.672558,25.431352,35.232153,45.012014,54.351660,63.006093,70.796798,77.581128,83.242325,87.686154,90.839911,92.652290,93.093504,92.155382,89.851326,86.216093,81.305391,75.195366,67.982156,59.781899,50.732291,40.998984,30.799135,20.504344,11.308255,9.395211,
 ,120,13.971873,21.830902,31.578929,41.544807,51.177613,60.193081,68.395313,75.630612,81.773188,86.720412,90.391355,92.726523,93.687963,93.259420,91.446361,88.275825,83.796071,78.076075,71.204972,63.291737,54.465777,44.880426,34.726226,24.284944,14.232384,8.208726,
 ,125,12.297859,18.425663,27.874449,37.913676,47.762623,57.077224,65.638790,73.281005,79.868675,85.290807,89.458397,92.303910,93.781335,93.866359,92.556463,89.870840,85.850113,80.555870,74.070087,66.494635,57.951339,48.583855,38.565474,28.129485,17.717593,9.151771,


Predictor,16

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,64.000000,63.858508,63.447107,62.803564,61.985953,61.065388,60.116182,59.204255,58.375370,57.645401,56.994879,56.369300,55.685152,54.840176,53.725570,52.238002,50.290026,47.818407,44.790599,41.210288,37.123683,32.629858,27.902106,23.235451,19.144992,16.485494,
 ,5,63.923822,64.242922,64.282081,64.071914,63.666508,63.137372,62.564330,62.023904,61.576540,61.254839,61.055349,60.935986,60.819741,60.603634,60.170667,59.402380,58.190151,56.444296,54.100796,51.125953,47.519617,43.317918,38.597063,33.481297,28.162049,22.945060,
 ,10,63.705724,64.463244,64.929228,65.127723,65.109447,64.946876,64.725793,64.533603,64.445516,64.510744,64.741563,65.107912,65.538889,65.930544,66.157811,66.087847,65.592538,64.558842,62.896529,60.543438,57.468631,53.673932,49.194413,44.098567,38.489484,32.509984,
 ,15,63.375541,64.532276,65.385524,65.953597,66.284645,66.452782,66.550210,66.675395,66.918192,67.344019,67.980248,68.808093,69.762063,70.736817,71.599275,72.202934,72.401718,72.061698,71.070046,69.341247,66.820913,63.487616,59.353106,54.461277,48.886204,42.729757,
 ,20,62.978175,64.485027,65.677386,66.568788,67.205739,67.664741,68.044886,68.455809,69.001688,69.763402,70.782315,72.049622,73.504001,75.037817,76.509651,77.759751,78.625271,78.953353,78.611246,77.493484,75.526457,72.670824,68.922137,64.309972,58.895787,52.769695,
 ,25,62.566687,64.374273,65.858318,67.028591,67.930944,68.645100,69.277560,69.949183,70.777964,71.859123,73.246366,74.938914,76.877710,78.951326,81.009207,82.878381,84.380084,85.344091,85.619864,85.084557,83.648259,81.256968,77.893683,73.577938,68.363980,62.337809,
 ,30,62.193452,64.262973,66.002359,67.418609,68.557970,69.504298,70.372069,71.293388,72.399357,73.798022,75.553222,77.669612,80.087869,82.690766,85.317424,87.781378,89.888523,91.452521,92.306803,92.313217,91.367815,89.404283,86.395440,82.353130,77.326736,71.400526,
 ,35,61.900536,64.214153,66.193449,67.843609,69.212331,70.388546,71.495270,72.675772,74.073306,75.806845,77.947668,80.502809,83.409800,86.543383,89.731030,92.772390,95.458410,97.587634,98.978842,99.480210,98.975506,97.387884,94.681712,90.862751,85.976917,80.107834,
 ,40,61.710881,64.279499,66.511584,68.411360,70.028942,71.459162,72.833991,74.307550,76.033988,78.140974,80.704308,83.730281,87.150532,90.829788,94.582779,98.194976,101.442686,104.110037,106.002115,106.954515,106.839886,105.572039,103.108057,99.448707,94.637387,88.757777,
 ,45,61.622121,64.488581,67.017657,69.213250,71.128584,72.864905,74.563178,76.387682,78.501892,81.039837,84.079106,87.622662,91.594257,95.847390,100.183550,104.374026,108.180752,111.373826,113.745059,115.117898,115.354317,114.359254,112.083000,108.521836,103.717121,97.753000,
 ,50,61.604423,64.840943,67.739900,70.305167,72.593316,74.711972,76.810580,79.062434,81.638588,84.677355,88.256141,92.373155,96.943565,101.809595,106.759798,111.551653,115.932967,119.659845,122.510669,124.296453,124.868155,124.121505,121.999726,118.494429,113.644847,107.535588,
 ,55,61.602919,65.302906,68.665074,71.693165,74.446749,77.039136,79.627126,82.391535,85.509364,89.121822,93.305416,98.053723,103.274187,108.798951,114.404760,119.836026,124.826663,129.118523,132.475903,134.696453,135.619049,135.129112,133.161763,129.703036,124.789322,118.505189,
 ,60,61.544171,65.809784,69.736578,73.327657,76.644664,79.805261,82.972006,86.331621,90.065836,94.318373,99.165528,104.597937,110.517571,116.748758,123.058238,129.178426,134.829632,139.739031,143.655854,146.363016,147.685695,147.497298,145.723159,142.342174,137.386551,130.939769,
 ,65,61.345311,66.272884,70.859693,75.107355,79.078162,82.892314,86.716238,90.741055,95.152579,100.097633,105.654198,111.812840,118.473306,125.455118,132.517309,139.381684,145.755388,151.350537,155.900234,159.171092,160.972681,161.164293,159.659309,156.427400,151.494677,144.941913,
 ,70,60.924251,66.589596,71.912259,76.891141,81.587290,86.121260,90.661316,95.401619,100.531884,106.203298,112.498147,119.410449,126.841510,134.609476,142.468335,150.130990,157.292157,163.648739,168.916800,172.845144,175.225773,175.901584,174.771565,171.793671,166.985513,160.422976,
 ,75,60.209615,66.654597,72.758070,78.514209,83.980324,89.274720,94.565267,100.047830,105.916002,112.326816,119.369675,127.045720,135.261745,143.838141,152.526796,161.033769,169.042472,176.234829,182.309312,186.995666,190.066520,191.346140,190.716572,188.121325,183.566738,177.121110,
 ,80,59.149576,66.370591,73.260412,79.804820,86.053832,92.120233,98.168864,104.395698,110.997986,118.139867,125.920427,134.351384,143.348821,152.739043,162.274995,171.658309,180.562679,188.655783,195.618414,201.160440,205.033639,207.041619,207.047010,204.976084,200.820900,194.639089,
 ,85,57.719286,65.657617,73.294060,80.599167,87.610285,94.430319,101.217738,108.166480,115.476708,123.320380,131.808286,140.965709,150.721541,160.911600,171.293198,181.566309,191.396964,200.439868,208.358613,214.842892,219.622616,222.479068,223.253237,221.851462,218.248476,212.487947,
 ,90,55.926967,64.460619,72.754986,80.753259,88.471902,95.997965,103.479156,111.104426,119.075352,127.571666,136.717166,146.553089,157.024252,167.979433,179.183715,190.338472,201.104579,211.125585,220.048949,227.544480,233.319759,237.132560,238.800392,238.207238,235.307594,230.127868,
 ,95,53.818798,62.755398,71.567743,80.151748,88.490748,96.647738,104.753907,112.989260,121.554386,130.635891,140.371072,150.818835,161.942564,173.607208,185.589035,197.594099,209.281011,220.284496,230.237526,238.790934,245.630116,250.488728,253.159461,253.501941,251.447824,247.003137,
 ,100,51.482587,60.553283,69.690879,78.714114,87.555630,96.243284,104.884297,113.644580,122.720364,132.303317,142.543894,153.519666,165.214695,177.513002,190.205368,203.005937,215.574258,227.539002,238.520846,248.153163,256.099939,262.070731,265.832675,267.219565,266.138063,262.571056,
 ,105,49.049606,57.904930,67.120906,76.398780,85.596482,94.692037,103.759164,112.943201,122.431614,132.418407,143.066020,154.470954,166.639482,179.477214,192.792594,206.311292,219.697198,232.576056,244.558919,255.263782,264.334626,271.457577,276.374123,278.891378,278.889421,276.325721,
 ,110,46.692755,54.903558,63.895404,73.205748,82.586835,91.947742,101.316596,110.810120,120.601507,130.883467,141.828428,153.551364,166.081679,179.348641,193.181237,207.320006,221.436674,235.157440,248.086791,259.829932,270.012830,278.299498,284.406357,288.113659,289.273956,287.817617,
 ,115,44.617386,51.687564,60.095931,69.178355,78.544875,88.011274,97.544761,107.223501,117.199683,127.660171,138.784591,150.705207,163.474857,177.048024,191.276761,205.919623,220.659632,235.126953,248.922859,261.642764,272.897147,282.329834,289.633428,294.561833,296.939822,296.669651,
 ,120,43.039737,48.441528,55.851433,64.404884,73.533595,82.930098,92.481153,102.213944,112.251461,122.769185,133.950363,145.942674,158.822057,172.569222,187.061366,202.077901,217.316455,232.414678,246.974140,260.583784,272.841570,283.373618,291.850600,298.001271,301.623091,302.589895,
 ,125,42.150057,45.392698,51.342795,59.020999,67.660689,76.796761,86.210490,95.862199,105.835563,116.287990,127.401969,139.338040,152.194288,165.978084,180.593339,195.842758,211.441603,227.038406,242.238581,256.628124,269.795789,281.352948,290.950803,298.294822,303.156321,305.381140,


Predictor,17

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,64.000000,64.005693,64.022051,64.047927,64.084595,64.139828,64.232305,64.395260,64.678195,65.145564,65.871655,66.931616,68.389674,70.286748,72.630370,75.389388,78.494528,81.844107,85.313056,88.763153,92.052900,95.046136,97.619117,99.666085,101.103481,101.872987,
 ,5,64.112470,64.022459,63.943928,63.880514,63.835632,63.815446,63.832940,63.912123,64.091210,64.423601,64.975582,65.820177,67.027401,68.652342,70.723542,73.234516,76.140448,79.360517,82.784727,86.283292,89.716645,92.944787,95.835297,98.269867,100.149410,101.397932,
 ,10,64.444201,64.264367,64.086891,63.921260,63.775539,63.657787,63.579148,63.557901,63.623412,63.818816,64.201183,64.838215,65.801087,67.154031,68.942461,71.182314,73.853261,76.897324,80.222811,83.712068,87.231086,90.639256,93.798203,96.579265,98.869528,100.576544,
 ,15,64.978683,64.725288,64.455620,64.184684,63.926487,63.693651,63.499033,63.358932,63.297087,63.348344,63.560750,63.994850,64.719315,65.802789,67.302920,69.254726,71.661099,74.487797,77.663962,81.087503,84.633610,88.164477,91.538755,94.619899,97.283139,99.421078,
 ,20,65.690046,65.388239,65.043587,64.674958,64.302212,63.944030,63.617776,63.341328,63.136389,63.032399,63.069855,63.301725,63.791772,64.609057,65.818807,67.471039,69.589407,72.163082,75.143670,78.447572,81.962685,85.557520,89.090931,92.421218,95.413994,97.948684,
 ,25,66.545236,66.226802,65.833463,65.385227,64.906391,64.421843,63.955137,63.528612,63.165446,62.893057,62.746878,62.773230,63.029950,63.583617,64.502857,65.848294,67.660955,69.951897,72.695731,75.829576,79.257219,82.856971,86.491217,90.016040,93.289924,96.181136,
 ,30,67.506566,67.207234,66.798459,66.297944,65.731918,65.130305,64.523213,63.939286,63.406119,62.952523,62.611980,62.426212,62.447490,62.738321,63.367440,64.401873,65.896073,67.880393,70.351849,73.269582,76.555933,80.102316,83.778025,87.440040,90.942411,94.144513,
 ,35,68.534313,68.290962,67.904358,67.386123,66.761158,66.062134,65.324782,64.584628,63.875657,63.231030,62.685553,62.279141,62.060059,62.086525,62.425274,63.146176,64.313058,65.972221,68.141374,70.801948,73.896772,77.333317,80.991096,84.731193,88.406112,91.868808,
 ,40,69.589119,69.437137,69.111940,68.615288,67.967098,67.199725,66.352464,65.467016,64.584528,63.744589,62.986266,62.350745,61.884705,61.643114,61.689916,62.095276,62.928714,64.248766,66.091214,68.458968,71.316393,74.589423,78.170889,81.929207,85.718341,89.387484,
 ,45,70.634024,70.605001,70.379472,69.945795,69.315194,68.516195,67.588791,66.579031,65.534738,64.502878,63.528933,62.658226,61.938688,61.424031,61.175899,61.263416,61.758912,62.729526,64.225908,66.270656,68.849729,71.909218,75.357993,79.074923,82.918513,86.736987,
 ,50,71.636062,71.755907,71.665026,71.335257,70.765589,69.977103,69.007138,67.903432,66.718883,65.507562,64.322465,63.215258,62.237873,61.445305,60.898420,60.665232,60.819057,61.432551,62.567843,64.264675,66.529676,69.329938,72.592555,76.209736,80.047572,83.956214,
 ,55,72.567431,72.854937,72.928491,72.740804,72.275451,71.542566,70.573322,69.413965,68.120017,66.751283,65.368204,64.030017,62.794869,61.721622,60.872548,60.315563,60.124345,60.374849,61.137557,62.466393,64.386893,66.887080,69.913768,73.375014,77.147415,81.085962,
 ,60,73.406251,73.872100,74.133179,74.121063,73.801177,73.169496,72.247590,71.076823,69.712342,68.217442,66.658863,65.103534,63.617150,62.264617,61.111982,60.228828,59.689673,59.572625,59.954036,60.899041,62.449718,64.614096,67.359412,70.611556,74.260308,78.168356,
 ,65,74.136964,74.783143,75.247057,75.437767,75.300326,74.813738,73.986765,72.852523,71.462529,69.880757,68.178218,66.428602,64.705447,63.081113,61.627504,60.417965,59.529151,59.041256,59.034917,59.583890,60.744181,62.542186,64.965468,67.959093,71.428330,75.246272,
 ,70,74.750435,75.570033,76.243602,76.656995,76.733228,76.431966,75.746303,74.697933,73.331471,71.708454,69.901543,67.989383,66.052632,64.171547,62.425335,60.893043,59.655209,58.794911,58.396474,58.540374,59.294044,60.700172,62.765806,65.455837,68.692833,72.362760,
 ,75,75.243773,76.221145,77.102344,77.750072,78.064232,77.983272,77.482151,76.568269,75.276203,73.661887,71.796671,69.761729,67.643247,65.528855,63.505633,61.659754,60.077377,58.845800,58.053311,57.786052,58.120825,59.114409,60.791940,63.138077,66.093944,69.560485,
 ,80,75.619924,76.731199,77.809137,78.694166,79.262640,79.430424,79.152317,78.418893,77.251821,75.698358,73.825487,71.714112,69.453722,67.137944,64.861382,62.717994,60.800911,59.203113,58.017731,57.336336,57.243703,57.808691,59.072809,61.039834,63.670086,66.881173,
 ,85,75.887036,77.100970,78.356192,79.472629,80.303352,80.740834,80.718136,80.206869,79.213233,77.772952,75.945640,73.808996,71.453186,68.975808,66.477822,64.060777,61.825475,59.871789,58.298815,57.203945,56.679244,56.804075,57.634566,59.192525,61.457543,64.365086,
 ,90,76.057638,77.336803,78.741900,80.075114,81.167270,81.887239,82.145253,81.892232,81.116690,79.840238,78.112298,76.004444,73.604715,71.012232,68.332487,65.673643,63.144101,60.851310,58.901332,57.398107,56.440904,56.118571,56.500304,57.624635,59.490024,62.050497,
 ,95,76.147635,77.449935,78.970471,80.497495,81.841487,82.848164,83.404358,83.438993,82.921054,81.855773,80.279796,78.255790,75.866840,73.210926,70.395806,67.534631,64.742592,62.134725,59.824658,57.923601,56.538325,55.766662,55.689689,56.361345,57.798229,59.973170,
 ,100,76.175156,77.455636,79.051385,80.741617,82.319297,83.608179,84.471686,84.815901,84.588822,83.777371,82.403113,80.517232,78.195133,75.530930,72.632130,69.614791,66.599457,63.708078,61.061883,58.779804,56.976502,55.758672,55.218472,55.424096,56.409377,58.165829,
 ,105,76.159288,77.372199,78.998691,80.814872,82.600040,84.157983,85.329339,85.997001,86.086924,85.566138,84.439130,82.743278,80.543747,77.928120,75.001043,71.879118,68.686341,65.550307,62.599274,59.959892,57.754947,56.100026,55.097894,54.830068,55.346695,56.657597,
 ,110,76.118755,77.219789,78.830123,80.729622,82.688783,84.494331,85.965440,86.962001,87.387309,87.187291,86.347679,84.889994,82.866821,80.356686,77.458782,74.287764,70.968875,67.633626,64.416176,61.450369,58.867009,56.790542,55.334025,54.591597,54.628861,55.473411,
 ,115,76.070610,77.019195,78.566096,80.502460,82.595865,84.619817,86.374133,87.696489,88.467376,88.610796,88.092386,86.916055,85.119717,82.770501,79.959655,76.797380,73.407802,69.924297,66.485352,63.230979,60.299467,57.823850,55.927165,54.715590,54.269419,54.633418,
 ,120,76.029022,76.790541,78.228557,80.153336,82.336280,84.542517,86.555451,88.192002,89.310237,89.811829,89.641338,88.783612,87.260076,85.124339,82.457369,79.362471,75.960236,72.383673,68.773692,65.275029,62.032488,59.187089,56.871376,55.203000,54.276239,54.152396,
 ,125,76.004252,76.552017,77.839768,79.704536,81.928936,84.275490,86.515047,88.445969,89.904852,90.771098,90.967584,90.458982,89.248691,87.374921,84.906219,81.936675,78.580956,74.969385,71.243188,67.550052,64.039944,60.860905,58.154266,56.048479,54.651080,54.039241,


Predictor,18

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,64.000000,64.151200,64.599391,65.328870,66.315002,67.525886,68.923677,70.465104,72.101045,73.775439,75.424154,76.974567,78.346612,79.455793,80.218368,80.558542,80.417212,79.761589,78.594861,76.964872,74.970514,72.763925,70.545778,68.550159,67.016112,66.146830,
 ,5,63.880030,64.105588,64.636890,65.460158,66.551768,67.879932,69.406204,71.086252,72.869676,74.699072,76.508897,78.224907,79.764936,81.041579,81.967029,82.459965,82.454050,81.907409,80.812246,79.203688,77.166672,74.839302,72.410405,70.108127,68.176382,66.838263,
 ,10,63.520577,63.836199,64.477502,65.431057,66.672173,68.166881,69.873879,71.745767,73.729225,75.764266,77.783086,79.709317,81.458486,82.940324,84.063238,84.740875,84.900398,84.491806,83.497523,81.941320,79.895534,77.485212,74.887283,72.322062,70.033938,68.259376,
 ,15,62.923011,63.353479,64.139788,65.266778,66.706208,68.419355,70.359703,72.474823,74.707001,76.992663,79.261166,81.433778,83.423760,85.138247,86.482326,87.365278,87.708631,87.455361,86.579442,85.094837,83.062936,80.597225,77.863589,75.073933,72.470291,70.297075,
 ,20,62.089608,62.667863,63.640957,64.989369,66.678404,68.661830,70.885593,73.290497,75.813287,78.386180,80.935477,83.380174,85.631575,87.594703,89.171947,90.269003,90.802709,90.710156,89.958227,88.552649,86.545601,84.040746,81.194300,78.210167,75.326642,72.792246,
 ,25,61.023545,61.789399,62.996088,64.616505,66.606269,68.908855,71.460602,74.194237,77.040320,79.926718,82.776883,85.507959,88.029854,90.246121,92.057194,93.366007,94.085667,94.148490,93.515557,92.185860,90.204039,87.665687,84.718949,81.560721,78.425260,75.562866,
 ,30,59.728890,60.727424,62.217451,64.160503,66.499122,69.163944,72.080136,75.171669,78.362888,81.577701,84.737316,87.757735,90.548198,93.011545,95.047020,96.555621,97.447628,97.651609,97.124034,95.858509,93.893669,91.318682,88.275230,84.954464,81.586987,78.423728,
 ,35,58.210588,59.490271,61.313954,63.627623,66.357471,69.419288,72.726266,76.193706,79.740365,83.287059,86.753685,90.055988,93.103374,95.798729,98.040855,99.729575,100.773161,101.097355,100.655058,99.435696,97.473248,94.851940,91.708504,88.229668,84.643148,81.200155,
 ,40,56.474448,58.085055,60.290790,63.017747,66.172985,69.656306,73.369061,77.218770,81.119808,84.991137,88.752464,92.320248,95.604874,98.509998,100.934643,102.778124,103.947420,104.366241,103.984831,102.789477,100.810686,98.129046,94.877706,91.240264,87.442482,83.736016,
 ,45,54.527123,56.517533,59.149280,62.324456,65.929086,69.846970,73.968743,78.195758,82.439642,86.618948,90.654373,94.464024,97.960009,101.047369,103.625908,105.594989,106.860898,107.345990,106.998635,105.802879,103.786787,101.028452,97.658668,93.859108,89.854580,85.897660,
 ,50,52.376095,54.792045,57.886955,61.535512,65.602087,69.955709,74.478360,79.067364,83.633474,88.096315,92.378692,96.401178,100.078222,103.316743,106.017764,108.081140,109.412954,109.934776,109.593769,108.372520,106.297550,103.445468,99.945809,95.979448,91.771255,87.575389,
 ,55,50.029657,52.911550,56.497857,60.633703,65.162741,69.941700,74.846683,79.773424,84.633703,89.349597,93.846980,98.049553,101.874569,105.231184,108.021964,110.147592,111.514341,112.043473,111.681516,110.410283,108.255543,105.293327,101.652914,97.515438,93.106851,88.683694,
 ,60,47.496894,50.877750,54.973050,59.597971,64.578068,69.761290,75.021063,80.254017,85.374714,90.308854,94.986134,99.333862,103.272411,106.713403,109.561158,111.717433,113.089000,113.597209,113.188454,111.844378,109.590715,106.503749,102.713441,98.402203,93.798110,89.161005,
 ,65,44.787676,48.691294,53.301301,58.404735,63.813290,69.370375,74.950064,80.452183,85.795554,90.910409,95.730797,100.187928,104.205461,107.697600,110.570540,112.727275,114.075316,114.536435,114.057330,112.620025,110.250886,107.027237,103.080624,98.595761,93.803938,88.969358,
 ,70,41.912645,46.352059,51.469883,57.029302,62.833720,68.726589,74.585757,80.316192,85.842106,91.098880,96.025220,100.556366,104.619300,108.130825,110.999047,113.128297,114.427008,114.817660,114.247652,112.699905,110.202059,106.833246,102.727518,98.072956,93.105257,88.094220,
 ,75,38.883235,43.859488,49.465457,55.447273,61.606538,67.791222,73.885642,79.801380,85.468793,90.828736,95.824672,100.395849,104.472502,107.973962,110.810219,112.886984,114.113753,114.413967,113.736100,112.064471,109.428633,105.910323,101.647067,96.831479,91.705027,86.544583,
 ,80,35.711704,41.212971,47.274962,53.635877,60.102340,66.530837,72.814206,78.871602,84.639892,90.065478,95.096496,99.676050,103.737466,107.202461,109.982829,111.985664,113.121639,113.315385,112.516820,110.712173,107.933582,104.266244,99.852238,94.890050,89.628531,84.353439,
 ,85,32.411228,38.412254,44.886484,51.575161,58.296474,64.918579,71.344155,77.500348,83.330551,88.786547,93.820910,98.380347,102.401031,105.806874,108.511348,110.422907,111.453492,111.529160,110.601651,108.659657,105.738639,101.928224,97.376296,92.288812,86.923987,81.578725,
 ,90,28.996093,35.457859,42.290054,49.249030,56.170129,62.935240,69.457389,75.671624,81.527565,86.982017,91.991629,96.506372,100.464967,103.793278,106.406306,108.213825,109.129138,109.079976,108.020329,105.941968,102.884532,98.943224,94.273250,89.090018,83.663588,78.304852,
 ,95,25.482097,32.351505,39.478342,46.646101,53.711233,60.570101,67.145781,73.380666,79.230028,84.655181,89.616389,94.066480,97.946378,101.183632,103.694604,105.390345,106.185638,106.010181,104.820707,102.612803,99.431315,95.378427,90.618560,85.379081,79.945044,74.644858,
 ,100,21.887409,29.096537,36.447238,43.760415,50.915185,57.821658,64.411867,70.634576,76.449926,81.823099,86.717445,91.088200,94.878114,98.016139,100.419827,102.001492,102.677551,102.380036,101.069037,98.744863,95.458847,91.321922,86.510144,81.266043,75.893645,70.743081,
 ,105,18.234548,25.698375,33.196310,40.592030,47.785535,54.698323,61.269544,67.453012,73.212792,78.517219,83.332154,87.614765,91.309245,94.345665,96.642624,98.113721,98.677246,98.268045,96.850345,94.430324,91.067433,86.883625,82.069694,76.887409,71.664629,66.777751,
 ,110,14.555475,22.165089,29.729139,37.147578,44.334715,51.219263,57.744951,63.869072,69.558570,74.784191,79.513725,83.705800,87.305674,90.244285,92.441182,93.811353,94.275309,93.771361,92.268885,89.781413,86.378605,82.196348,77.444126,72.407975,67.445078,62.961868,
 ,115,10.906994,18.508320,26.053561,33.440956,40.585086,47.415627,53.877777,59.930593,65.542868,70.687043,75.332298,79.438279,82.950981,85.802008,87.911844,89.197092,89.581000,89.006222,87.448611,84.930958,81.535817,77.416693,72.806611,68.021638,63.453414,59.538937,
 ,120,7.429538,14.745365,22.181873,29.494477,36.570722,43.332620,49.723379,55.702212,61.238871,66.306918,70.876474,74.907848,78.347518,81.127655,83.169793,84.392541,84.722628,84.108221,82.533369,80.032547,76.704545,72.724953,68.355859,63.948943,59.932800,56.768023,
 ,125,4.639770,10.905511,18.131185,25.341283,32.340874,39.033217,45.356392,51.268672,56.740287,61.745605,66.255430,70.230520,73.617709,76.349780,78.349611,79.538430,79.847469,79.231933,77.686223,75.259464,72.070634,68.322358,64.311103,60.427497,57.132993,54.892490,


Predictor,19

 , , 0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,
 ,0,64.000000,64.162418,64.632269,65.359546,66.267591,67.261295,68.235754,69.084038,69.703360,69.999521,69.889849,69.304968,68.189737,66.503617,64.220661,61.329262,57.831732,53.743803,49.094126,43.923913,38.287074,32.251681,25.905448,19.375137,12.909490,7.384569,
 ,5,64.246411,64.982436,65.995379,67.217780,68.561080,69.924062,71.200750,72.286900,73.084859,73.506897,73.477344,72.933837,71.827945,70.125380,67.805914,64.863099,61.303840,57.147876,52.427238,47.185766,41.478941,35.374561,28.955890,22.332715,15.684150,9.480495,
 ,10,64.955853,66.229240,67.735944,69.395716,71.112863,72.784119,74.305370,75.576868,76.506967,77.014625,77.030981,76.500265,75.380244,73.642348,71.271554,68.266099,64.637053,60.407795,55.613422,50.300185,44.525091,38.356051,31.873550,25.176987,18.407849,11.854587,
 ,15,66.044350,67.798183,69.734025,71.763510,73.787825,75.704566,77.413268,78.819526,79.837876,80.393722,80.424541,79.880596,78.725271,76.935159,74.499932,71.422056,67.716360,63.409501,58.539344,53.154316,47.312844,41.083126,34.543844,27.787690,20.934273,14.183388,
 ,20,67.387933,69.553499,71.847341,74.176815,76.442801,78.545499,80.388914,81.884133,82.951610,83.522695,83.540614,82.961050,81.752429,79.895973,77.385574,74.227497,70.439952,66.052541,61.105600,55.649491,49.743906,43.457353,36.867214,30.061478,23.145820,16.271695,
 ,25,68.840880,71.346273,73.927907,76.491531,78.939398,81.175110,83.107294,84.652264,85.735889,86.294867,86.277554,85.644464,84.368517,82.435079,79.841822,76.598426,72.726133,68.257176,63.234089,57.708929,51.742473,45.403476,38.768238,31.921119,24.957988,18.000593,
